Email,FirstName,LastName,pid,surveytype,surverydate,question,answer,sid
lian.huang@contoso2.com,Lian,Hu,2222,Move-in,2022-02-11,Staff Professionalism,1,2055
lian.huang@contoso2.com,Lian,Hu,2222,Move-in,2022-02-11,Staff Courtesy,3,2056
ning.lu@contoso.com,Ning,Lu,2222,Move-in,2018-04-07,Overall Satisfaction,5,2057
ning.lu@contoso.com,Ning,Lu,2222,Move-in,2018-04-07,Ease of process,3,2058
ning.lu@contoso.com,Ning,Lu,2222,Move-in,2018-04-07,Staff Communication,5,2059
ning.lu@contoso.com,Ning,Lu,2222,Move-in,2018-04-07,Staff Professionalism,3,2060
ning.lu@contoso.com,Ning,Lu,2222,Move-in,2018-04-07,Staff Courtesy,5,2061
ning.lu@contoso.com,Ning,Lu,2222,Renewal,2018-04-07,Overall Satisfaction,3,2062
ning.lu@contoso.com,Ning,Lu,2222,Renewal,2018-04-07,Management Communication,5,2063
ning.lu@contoso.com,Ning,Lu,2222,Renewal,2018-04-07,Management Professionalism,3,2064
ning.lu@contoso.com,Ning,Lu,2222,Renewal,2018-04-07,Management Courtesy,5,2065
ning.lu@contoso.com,Ning,Lu,2222,Renewal,2018-04-07,Management Problem Resolution,5,2066
ning.lu@contoso.com,Ning,Lu,2222,Renewal,2018-04-07,Maintenance Overall Satisfaction,5,2067
ning.lu@contoso.com,Ning,Lu,2222,Renewal,2018-04-07,Condition of Property,3,2068
lei.liao@contoso2.com,Lei,Li,2222,Move-in,2015-08-09,Overall Satisfaction,2,2069
lei.liao@contoso2.com,Lei,Li,2222,Move-in,2015-08-09,Ease of process,4,2070
lei.liao@contoso2.com,Lei,Li,2222,Move-in,2015-08-09,Staff Communication,4,2071
lei.liao@contoso2.com,Lei,Li,2222,Move-in,2015-08-09,Staff Professionalism,2,2072
lei.liao@contoso2.com,Lei,Li,2222,Move-in,2015-08-09,Staff Courtesy,4,2073
lei.liao@contoso2.com,Lei,Li,2222,Renewal,2015-08-09,Overall Satisfaction,2,2074
lei.liao@contoso2.com,Lei,Li,2222,Renewal,2015-08-09,Management Communication,2,2075
lei.liao@contoso2.com,Lei,Li,2222,Renewal,2015-08-09,Management Professionalism,4,2076
lei.liao@contoso2.com,Lei,Li,2222,Renewal,2015-08-09,Management Courtesy,2,2077
lei.liao@contoso2.com,Lei,Li,2222,Renewal,2015-08-09,Management Problem Resolution,2,2078
lei.liao@contoso2.com,Lei,Li,2222,Renewal,2015-08-09,Maintenance Overall Satisfaction,2,2079
lei.liao@contoso2.com,Lei,Li,2222,Renewal,2015-08-09,Condition of Property,2,2080
qing.cao@contoso.com,Qing,Cao,2222,Move-in,2020-01-03,Overall Satisfaction,3,2081
qing.cao@contoso.com,Qing,Cao,2222,Move-in,2020-01-03,Ease of process,5,2082
qing.cao@contoso.com,Qing,Cao,2222,Move-in,2020-01-03,Staff Communication,5,2083
qing.cao@contoso.com,Qing,Cao,2222,Move-in,2020-01-03,Staff Professionalism,5,2084
qing.cao@contoso.com,Qing,Cao,2222,Move-in,2020-01-03,Staff Courtesy,5,2085
qing.cao@contoso.com,Qing,Cao,2222,Renewal,2020-01-03,Overall Satisfaction,3,2086
qing.cao@contoso.com,Qing,Cao,2222,Renewal,2020-01-03,Management Communication,5,2087
qing.cao@contoso.com,Qing,Cao,2222,Renewal,2020-01-03,Management Professionalism,3,2088
qing.cao@contoso.com,Qing,Cao,2222,Renewal,2020-01-03,Management Courtesy,5,2089
qing.cao@contoso.com,Qing,Cao,2222,Renewal,2020-01-03,Management Problem Resolution,5,2090
qing.cao@contoso.com,Qing,Cao,2222,Renewal,2020-01-03,Maintenance Overall Satisfaction,3,2091
qing.cao@contoso.com,Qing,Cao,2222,Renewal,2020-01-03,Condition of Property,5,2092
zhen.song@contoso.com,Zhen,Song,2222,Move-in,2011-09-12,Overall Satisfaction,3,2093
zhen.song@contoso.com,Zhen,Song,2222,Move-in,2011-09-12,Ease of process,3,2094
zhen.song@contoso.com,Zhen,Song,2222,Move-in,2011-09-12,Staff Communication,1,2095
zhen.song@contoso.com,Zhen,Song,2222,Move-in,2011-09-12,Staff Professionalism,3,2096
zhen.song@contoso.com,Zhen,Song,2222,Move-in,2011-09-12,Staff Courtesy,1,2097
zhen.song@contoso.com,Zhen,Song,2222,Renewal,2011-09-12,Overall Satisfaction,3,2098
zhen.song@contoso.com,Zhen,Song,2222,Renewal,2011-09-12,Management Communication,1,2099
zhen.song@contoso.com,Zhen,Song,2222,Renewal,2011-09-12,Management Professionalism,3,2100
zhen.song@contoso.com,Zhen,Song,2222,Renewal,2011-09-12,Management Courtesy,1,2101
zhen.song@contoso.com,Zhen,Song,2222,Renewal,2011-09-12,Management Problem Resolution,3,2102
zhen.song@contoso.com,Zhen,Song,2222,Renewal,2011-09-12,Maintenance Overall Satisfaction,1,2103
zhen.song@contoso.com,Zhen,Song,2222,Renewal,2011-09-12,Condition of Property,1,2104
shen.mi@contoso2.com,Shen,Mi,2222,Move-in,2020-02-26,Overall Satisfaction,2,2105
shen.mi@contoso2.com,Shen,Mi,2222,Move-in,2020-02-26,Ease of process,2,2106
shen.mi@contoso2.com,Shen,Mi,2222,Move-in,2020-02-26,Staff Communication,4,2107
shen.mi@contoso2.com,Shen,Mi,2222,Move-in,2020-02-26,Staff Professionalism,4,2108
shen.mi@contoso2.com,Shen,Mi,2222,Move-in,2020-02-26,Staff Courtesy,2,2109
bao.guo@contoso.com,Bao,Guo,2222,Move-in,2019-10-29,Overall Satisfaction,1,2110
bao.guo@contoso.com,Bao,Guo,2222,Move-in,2019-10-29,Ease of process,1,2111
bao.guo@contoso.com,Bao,Guo,2222,Move-in,2019-10-29,Staff Communication,3,2112
bao.guo@contoso.com,Bao,Guo,2222,Move-in,2019-10-29,Staff Professionalism,3,2113
bao.guo@contoso.com,Bao,Guo,2222,Move-in,2019-10-29,Staff Courtesy,3,2114
bao.guo@contoso.com,Bao,Guo,2222,Renewal,2019-10-29,Overall Satisfaction,3,2115
bao.guo@contoso.com,Bao,Guo,2222,Renewal,2019-10-29,Management Communication,3,2116
bao.guo@contoso.com,Bao,Guo,2222,Renewal,2019-10-29,Management Professionalism,1,2117
bao.guo@contoso.com,Bao,Guo,2222,Renewal,2019-10-29,Management Courtesy,1,2118
bao.guo@contoso.com,Bao,Guo,2222,Renewal,2019-10-29,Management Problem Resolution,1,2119
bao.guo@contoso.com,Bao,Guo,2222,Renewal,2019-10-29,Maintenance Overall Satisfaction,1,2120
bao.guo@contoso.com,Bao,Guo,2222,Renewal,2019-10-29,Condition of Property,1,2121
wen.jia@contoso.com,Wen,Jia,2222,Move-in,2019-05-12,Overall Satisfaction,5,2122
wen.jia@contoso.com,Wen,Jia,2222,Move-in,2019-05-12,Ease of process,3,2123
wen.jia@contoso.com,Wen,Jia,2222,Move-in,2019-05-12,Staff Communication,3,2124
wen.jia@contoso.com,Wen,Jia,2222,Move-in,2019-05-12,Staff Professionalism,3,2125
wen.jia@contoso.com,Wen,Jia,2222,Move-in,2019-05-12,Staff Courtesy,5,2126
wen.jia@contoso.com,Wen,Jia,2222,Renewal,2019-05-12,Overall Satisfaction,3,2127
wen.jia@contoso.com,Wen,Jia,2222,Renewal,2019-05-12,Management Communication,5,2128
wen.jia@contoso.com,Wen,Jia,2222,Renewal,2019-05-12,Management Professionalism,3,2129
wen.jia@contoso.com,Wen,Jia,2222,Renewal,2019-05-12,Management Courtesy,5,2130
wen.jia@contoso.com,Wen,Jia,2222,Renewal,2019-05-12,Management Problem Resolution,3,2131
wen.jia@contoso.com,Wen,Jia,2222,Renewal,2019-05-12,Maintenance Overall Satisfaction,5,2132
wen.jia@contoso.com,Wen,Jia,2222,Renewal,2019-05-12,Condition of Property,3,2133
xiang.tao@contoso.com,Xiang,Tao,2222,Move-in,2010-11-14,Overall Satisfaction,0,2134
xiang.tao@contoso.com,Xiang,Tao,2222,Move-in,2010-11-14,Ease of process,0,2135
xiang.tao@contoso.com,Xiang,Tao,2222,Move-in,2010-11-14,Staff Communication,2,2136
xiang.tao@contoso.com,Xiang,Tao,2222,Move-in,2010-11-14,Staff Professionalism,2,2137
xiang.tao@contoso.com,Xiang,Tao,2222,Move-in,2010-11-14,Staff Courtesy,2,2138
xiang.tao@contoso.com,Xiang,Tao,2222,Renewal,2010-11-14,Overall Satisfaction,2,2139
xiang.tao@contoso.com,Xiang,Tao,2222,Renewal,2010-11-14,Management Communication,0,2140
xiang.tao@contoso.com,Xiang,Tao,2222,Renewal,2010-11-14,Management Professionalism,2,2141
xiang.tao@contoso.com,Xiang,Tao,2222,Renewal,2010-11-14,Management Courtesy,2,2142
xiang.tao@contoso.com,Xiang,Tao,2222,Renewal,2010-11-14,Management Problem Resolution,0,2143
xiang.tao@contoso.com,Xiang,Tao,2222,Renewal,2010-11-14,Maintenance Overall Satisfaction,2,2144
xiang.tao@contoso.com,Xiang,Tao,2222,Renewal,2010-11-14,Condition of Property,2,2145
yueying.ren@contoso2.com,Yueying,Re,2222,Move-in,2016-07-14,Overall Satisfaction,2,2146
yueying.ren@contoso2.com,Yueying,Re,2222,Move-in,2016-07-14,Ease of process,4,2147
yueying.ren@contoso2.com,Yueying,Re,2222,Move-in,2016-07-14,Staff Communication,4,2148
yueying.ren@contoso2.com,Yueying,Re,2222,Move-in,2016-07-14,Staff Professionalism,2,2149
yueying.ren@contoso2.com,Yueying,Re,2222,Move-in,2016-07-14,Staff Courtesy,4,2150
yueying.ren@contoso2.com,Yueying,Re,2222,Renewal,2016-07-14,Overall Satisfaction,4,2151
yueying.ren@contoso2.com,Yueying,Re,2222,Renewal,2016-07-14,Management Communication,2,2152
yueying.ren@contoso2.com,Yueying,Re,2222,Renewal,2016-07-14,Management Professionalism,4,2153
yueying.ren@contoso2.com,Yueying,Re,2222,Renewal,2016-07-14,Management Courtesy,4,2154
yueying.ren@contoso2.com,Yueying,Re,2222,Renewal,2016-07-14,Management Problem Resolution,4,2155
yueying.ren@contoso2.com,Yueying,Re,2222,Renewal,2016-07-14,Maintenance Overall Satisfaction,4,2156
yueying.ren@contoso2.com,Yueying,Re,2222,Renewal,2016-07-14,Condition of Property,4,2157
fei.xiong@contoso.com,Fei,Xiong,2222,Move-in,2022-04-25,Overall Satisfaction,0,2158
fei.xiong@contoso.com,Fei,Xiong,2222,Move-in,2022-04-25,Ease of process,2,2159
fei.xiong@contoso.com,Fei,Xiong,2222,Move-in,2022-04-25,Staff Communication,2,2160
fei.xiong@contoso.com,Fei,Xiong,2222,Move-in,2022-04-25,Staff Professionalism,2,2161
fei.xiong@contoso.com,Fei,Xiong,2222,Move-in,2022-04-25,Staff Courtesy,2,2162
qiong.chang@contoso.com,Qiong,Chang,2222,Move-in,2021-05-13,Overall Satisfaction,4,2163
qiong.chang@contoso.com,Qiong,Chang,2222,Move-in,2021-05-13,Ease of process,4,2164
qiong.chang@contoso.com,Qiong,Chang,2222,Move-in,2021-05-13,Staff Communication,2,2165
qiong.chang@contoso.com,Qiong,Chang,2222,Move-in,2021-05-13,Staff Professionalism,2,2166
qiong.chang@contoso.com,Qiong,Chang,2222,Move-in,2021-05-13,Staff Courtesy,4,2167
qiong.chang@contoso.com,Qiong,Chang,2222,Renewal,2021-05-13,Overall Satisfaction,4,2168
qiong.chang@contoso.com,Qiong,Chang,2222,Renewal,2021-05-13,Management Communication,2,2169
qiong.chang@contoso.com,Qiong,Chang,2222,Renewal,2021-05-13,Management Professionalism,4,2170
qiong.chang@contoso.com,Qiong,Chang,2222,Renewal,2021-05-13,Management Courtesy,4,2171
qiong.chang@contoso.com,Qiong,Chang,2222,Renewal,2021-05-13,Management Problem Resolution,2,2172
qiong.chang@contoso.com,Qiong,Chang,2222,Renewal,2021-05-13,Maintenance Overall Satisfaction,2,2173
qiong.chang@contoso.com,Qiong,Chang,2222,Renewal,2021-05-13,Condition of Property,2,2174
ximing.kong@contoso.com,Ximing,Kong,2222,Move-in,2012-06-29,Overall Satisfaction,2,2175
ximing.kong@contoso.com,Ximing,Kong,2222,Move-in,2012-06-29,Ease of process,2,2176
ximing.kong@contoso.com,Ximing,Kong,2222,Move-in,2012-06-29,Staff Communication,2,2177
ximing.kong@contoso.com,Ximing,Kong,2222,Move-in,2012-06-29,Staff Professionalism,2,2178
ximing.kong@contoso.com,Ximing,Kong,2222,Move-in,2012-06-29,Staff Courtesy,0,2179
hank.zoeng@contoso.com,Hank,Zoeng,2222,Move-in,2015-11-27,Overall Satisfaction,2,2180
hank.zoeng@contoso.com,Hank,Zoeng,2222,Move-in,2015-11-27,Ease of process,4,2181
hank.zoeng@contoso.com,Hank,Zoeng,2222,Move-in,2015-11-27,Staff Communication,2,2182
hank.zoeng@contoso.com,Hank,Zoeng,2222,Move-in,2015-11-27,Staff Professionalism,4,2183
hank.zoeng@contoso.com,Hank,Zoeng,2222,Move-in,2015-11-27,Staff Courtesy,2,2184
hank.zoeng@contoso.com,Hank,Zoeng,2222,Renewal,2015-11-27,Overall Satisfaction,4,2185
hank.zoeng@contoso.com,Hank,Zoeng,2222,Renewal,2015-11-27,Management Communication,2,2186
hank.zoeng@contoso.com,Hank,Zoeng,2222,Renewal,2015-11-27,Management Professionalism,2,2187
hank.zoeng@contoso.com,Hank,Zoeng,2222,Renewal,2015-11-27,Management Courtesy,4,2188
hank.zoeng@contoso.com,Hank,Zoeng,2222,Renewal,2015-11-27,Management Problem Resolution,2,2189
hank.zoeng@contoso.com,Hank,Zoeng,2222,Renewal,2015-11-27,Maintenance Overall Satisfaction,4,2190
hank.zoeng@contoso.com,Hank,Zoeng,2222,Renewal,2015-11-27,Condition of Property,2,2191
suchen.lo@contoso2.com,Suchen,Lo,2222,Move-in,2017-02-16,Overall Satisfaction,0,2192
suchen.lo@contoso2.com,Suchen,Lo,2222,Move-in,2017-02-16,Ease of process,0,2193
suchen.lo@contoso2.com,Suchen,Lo,2222,Move-in,2017-02-16,Staff Communication,2,2194
suchen.lo@contoso2.com,Suchen,Lo,2222,Move-in,2017-02-16,Staff Professionalism,0,2195
suchen.lo@contoso2.com,Suchen,Lo,2222,Move-in,2017-02-16,Staff Courtesy,0,2196
suchen.lo@contoso2.com,Suchen,Lo,2222,Renewal,2017-02-16,Overall Satisfaction,0,2197
suchen.lo@contoso2.com,Suchen,Lo,2222,Renewal,2017-02-16,Management Communication,0,2198
suchen.lo@contoso2.com,Suchen,Lo,2222,Renewal,2017-02-16,Management Professionalism,2,2199
suchen.lo@contoso2.com,Suchen,Lo,2222,Renewal,2017-02-16,Management Courtesy,2,2200
suchen.lo@contoso2.com,Suchen,Lo,2222,Renewal,2017-02-16,Management Problem Resolution,0,2201
suchen.lo@contoso2.com,Suchen,Lo,2222,Renewal,2017-02-16,Maintenance Overall Satisfaction,2,2202
suchen.lo@contoso2.com,Suchen,Lo,2222,Renewal,2017-02-16,Condition of Property,0,2203
tsai.yang@contoso.com,Tsai,Yang,2222,Move-in,2010-09-28,Overall Satisfaction,0,2204
tsai.yang@contoso.com,Tsai,Yang,2222,Move-in,2010-09-28,Ease of process,2,2205
tsai.yang@contoso.com,Tsai,Yang,2222,Move-in,2010-09-28,Staff Communication,0,2206
tsai.yang@contoso.com,Tsai,Yang,2222,Move-in,2010-09-28,Staff Professionalism,2,2207
tsai.yang@contoso.com,Tsai,Yang,2222,Move-in,2010-09-28,Staff Courtesy,0,2208
tsai.yang@contoso.com,Tsai,Yang,2222,Renewal,2010-09-28,Overall Satisfaction,2,2209
tsai.yang@contoso.com,Tsai,Yang,2222,Renewal,2010-09-28,Management Communication,2,2210
tsai.yang@contoso.com,Tsai,Yang,2222,Renewal,2010-09-28,Management Professionalism,0,2211
tsai.yang@contoso.com,Tsai,Yang,2222,Renewal,2010-09-28,Management Courtesy,2,2212
tsai.yang@contoso.com,Tsai,Yang,2222,Renewal,2010-09-28,Management Problem Resolution,2,2213
tsai.yang@contoso.com,Tsai,Yang,2222,Renewal,2010-09-28,Maintenance Overall Satisfaction,0,2214
tsai.yang@contoso.com,Tsai,Yang,2222,Renewal,2010-09-28,Condition of Property,0,2215
kao.yeh@contoso.com,Kao,Yeh,2222,Move-in,2014-12-08,Overall Satisfaction,5,2216
kao.yeh@contoso.com,Kao,Yeh,2222,Move-in,2014-12-08,Ease of process,3,2217
kao.yeh@contoso.com,Kao,Yeh,2222,Move-in,2014-12-08,Staff Communication,5,2218
kao.yeh@contoso.com,Kao,Yeh,2222,Move-in,2014-12-08,Staff Professionalism,5,2219
kao.yeh@contoso.com,Kao,Yeh,2222,Move-in,2014-12-08,Staff Courtesy,5,2220
kao.yeh@contoso.com,Kao,Yeh,2222,Renewal,2014-12-08,Overall Satisfaction,5,2221
kao.yeh@contoso.com,Kao,Yeh,2222,Renewal,2014-12-08,Management Communication,3,2222
kao.yeh@contoso.com,Kao,Yeh,2222,Renewal,2014-12-08,Management Professionalism,3,2223
kao.yeh@contoso.com,Kao,Yeh,2222,Renewal,2014-12-08,Management Courtesy,5,2224
kao.yeh@contoso.com,Kao,Yeh,2222,Renewal,2014-12-08,Management Problem Resolution,5,2225
kao.yeh@contoso.com,Kao,Yeh,2222,Renewal,2014-12-08,Maintenance Overall Satisfaction,5,2226
kao.yeh@contoso.com,Kao,Yeh,2222,Renewal,2014-12-08,Condition of Property,3,2227
lai.chou@contoso2.com,Lai,Ch,2222,Move-in,2017-08-21,Overall Satisfaction,3,2228
lai.chou@contoso2.com,Lai,Ch,2222,Move-in,2017-08-21,Ease of process,5,2229
lai.chou@contoso2.com,Lai,Ch,2222,Move-in,2017-08-21,Staff Communication,3,2230
lai.chou@contoso2.com,Lai,Ch,2222,Move-in,2017-08-21,Staff Professionalism,3,2231
lai.chou@contoso2.com,Lai,Ch,2222,Move-in,2017-08-21,Staff Courtesy,3,2232
lai.chou@contoso2.com,Lai,Ch,2222,Renewal,2017-08-21,Overall Satisfaction,5,2233
lai.chou@contoso2.com,Lai,Ch,2222,Renewal,2017-08-21,Management Communication,5,2234
lai.chou@contoso2.com,Lai,Ch,2222,Renewal,2017-08-21,Management Professionalism,3,2235
lai.chou@contoso2.com,Lai,Ch,2222,Renewal,2017-08-21,Management Courtesy,5,2236
lai.chou@contoso2.com,Lai,Ch,2222,Renewal,2017-08-21,Management Problem Resolution,3,2237
lai.chou@contoso2.com,Lai,Ch,2222,Renewal,2017-08-21,Maintenance Overall Satisfaction,3,2238
lai.chou@contoso2.com,Lai,Ch,2222,Renewal,2017-08-21,Condition of Property,5,2239
tim.shao@contoso.com,Tim,Shao,2222,Move-in,2010-06-23,Overall Satisfaction,0,2240
tim.shao@contoso.com,Tim,Shao,2222,Move-in,2010-06-23,Ease of process,0,2241
tim.shao@contoso.com,Tim,Shao,2222,Move-in,2010-06-23,Staff Communication,0,2242
tim.shao@contoso.com,Tim,Shao,2222,Move-in,2010-06-23,Staff Professionalism,2,2243
tim.shao@contoso.com,Tim,Shao,2222,Move-in,2010-06-23,Staff Courtesy,2,2244
tim.shao@contoso.com,Tim,Shao,2222,Renewal,2010-06-23,Overall Satisfaction,0,2245
tim.shao@contoso.com,Tim,Shao,2222,Renewal,2010-06-23,Management Communication,0,2246
tim.shao@contoso.com,Tim,Shao,2222,Renewal,2010-06-23,Management Professionalism,2,2247
tim.shao@contoso.com,Tim,Shao,2222,Renewal,2010-06-23,Management Courtesy,2,2248
tim.shao@contoso.com,Tim,Shao,2222,Renewal,2010-06-23,Management Problem Resolution,2,2249
tim.shao@contoso.com,Tim,Shao,2222,Renewal,2010-06-23,Maintenance Overall Satisfaction,2,2250
tim.shao@contoso.com,Tim,Shao,2222,Renewal,2010-06-23,Condition of Property,0,2251
julian.hsiao@contoso2.com,Julian,Hs,2222,Move-in,2012-12-27,Overall Satisfaction,3,2252
julian.hsiao@contoso2.com,Julian,Hs,2222,Move-in,2012-12-27,Ease of process,3,2253
julian.hsiao@contoso2.com,Julian,Hs,2222,Move-in,2012-12-27,Staff Communication,5,2254
julian.hsiao@contoso2.com,Julian,Hs,2222,Move-in,2012-12-27,Staff Professionalism,5,2255
julian.hsiao@contoso2.com,Julian,Hs,2222,Move-in,2012-12-27,Staff Courtesy,3,2256
julian.hsiao@contoso2.com,Julian,Hs,2222,Renewal,2012-12-27,Overall Satisfaction,5,2257
julian.hsiao@contoso2.com,Julian,Hs,2222,Renewal,2012-12-27,Management Communication,5,2258
julian.hsiao@contoso2.com,Julian,Hs,2222,Renewal,2012-12-27,Management Professionalism,5,2259
julian.hsiao@contoso2.com,Julian,Hs,2222,Renewal,2012-12-27,Management Courtesy,5,2260
julian.hsiao@contoso2.com,Julian,Hs,2222,Renewal,2012-12-27,Management Problem Resolution,3,2261
julian.hsiao@contoso2.com,Julian,Hs,2222,Renewal,2012-12-27,Maintenance Overall Satisfaction,3,2262
julian.hsiao@contoso2.com,Julian,Hs,2222,Renewal,2012-12-27,Condition of Property,3,2263
charlie.chhi@contoso2.com,Charlie,Ch,2222,Move-in,2020-10-13,Overall Satisfaction,3,2264
charlie.chhi@contoso2.com,Charlie,Ch,2222,Move-in,2020-10-13,Ease of process,3,2265
charlie.chhi@contoso2.com,Charlie,Ch,2222,Move-in,2020-10-13,Staff Communication,3,2266
charlie.chhi@contoso2.com,Charlie,Ch,2222,Move-in,2020-10-13,Staff Professionalism,3,2267
charlie.chhi@contoso2.com,Charlie,Ch,2222,Move-in,2020-10-13,Staff Courtesy,3,2268
charlie.chhi@contoso2.com,Charlie,Ch,2222,Renewal,2020-10-13,Overall Satisfaction,1,2269
charlie.chhi@contoso2.com,Charlie,Ch,2222,Renewal,2020-10-13,Management Communication,3,2270
charlie.chhi@contoso2.com,Charlie,Ch,2222,Renewal,2020-10-13,Management Professionalism,1,2271
charlie.chhi@contoso2.com,Charlie,Ch,2222,Renewal,2020-10-13,Management Courtesy,1,2272
charlie.chhi@contoso2.com,Charlie,Ch,2222,Renewal,2020-10-13,Management Problem Resolution,1,2273
charlie.chhi@contoso2.com,Charlie,Ch,2222,Renewal,2020-10-13,Maintenance Overall Satisfaction,1,2274
charlie.chhi@contoso2.com,Charlie,Ch,2222,Renewal,2020-10-13,Condition of Property,1,2275
vic.chioh@contoso.com,Vic,Chioh,2222,Move-in,2010-06-30,Overall Satisfaction,1,2276
vic.chioh@contoso.com,Vic,Chioh,2222,Move-in,2010-06-30,Ease of process,3,2277
vic.chioh@contoso.com,Vic,Chioh,2222,Move-in,2010-06-30,Staff Communication,3,2278
vic.chioh@contoso.com,Vic,Chioh,2222,Move-in,2010-06-30,Staff Professionalism,3,2279
vic.chioh@contoso.com,Vic,Chioh,2222,Move-in,2010-06-30,Staff Courtesy,1,2280
vic.chioh@contoso.com,Vic,Chioh,2222,Renewal,2010-06-30,Overall Satisfaction,3,2281
vic.chioh@contoso.com,Vic,Chioh,2222,Renewal,2010-06-30,Management Communication,3,2282
vic.chioh@contoso.com,Vic,Chioh,2222,Renewal,2010-06-30,Management Professionalism,1,2283
vic.chioh@contoso.com,Vic,Chioh,2222,Renewal,2010-06-30,Management Courtesy,1,2284
vic.chioh@contoso.com,Vic,Chioh,2222,Renewal,2010-06-30,Management Problem Resolution,3,2285
vic.chioh@contoso.com,Vic,Chioh,2222,Renewal,2010-06-30,Maintenance Overall Satisfaction,3,2286
vic.chioh@contoso.com,Vic,Chioh,2222,Renewal,2010-06-30,Condition of Property,3,2287
cheng.kim@contoso.com,Cheng,Kim,2222,Move-in,2020-02-25,Overall Satisfaction,3,2288
cheng.kim@contoso.com,Cheng,Kim,2222,Move-in,2020-02-25,Ease of process,3,2289
cheng.kim@contoso.com,Cheng,Kim,2222,Move-in,2020-02-25,Staff Communication,3,2290
cheng.kim@contoso.com,Cheng,Kim,2222,Move-in,2020-02-25,Staff Professionalism,1,2291
cheng.kim@contoso.com,Cheng,Kim,2222,Move-in,2020-02-25,Staff Courtesy,1,2292
mei-hui.lin@contoso.com,Mei-hui,Lin,2222,Move-in,2010-12-03,Overall Satisfaction,3,2293
mei-hui.lin@contoso.com,Mei-hui,Lin,2222,Move-in,2010-12-03,Ease of process,1,2294
mei-hui.lin@contoso.com,Mei-hui,Lin,2222,Move-in,2010-12-03,Staff Communication,1,2295
mei-hui.lin@contoso.com,Mei-hui,Lin,2222,Move-in,2010-12-03,Staff Professionalism,1,2296
mei-hui.lin@contoso.com,Mei-hui,Lin,2222,Move-in,2010-12-03,Staff Courtesy,3,2297
chiming.hsieh@contoso.com,ChiMing,Hsieh,2222,Move-in,2016-03-13,Overall Satisfaction,4,2298
chiming.hsieh@contoso.com,ChiMing,Hsieh,2222,Move-in,2016-03-13,Ease of process,2,2299
chiming.hsieh@contoso.com,ChiMing,Hsieh,2222,Move-in,2016-03-13,Staff Communication,4,2300
chiming.hsieh@contoso.com,ChiMing,Hsieh,2222,Move-in,2016-03-13,Staff Professionalism,4,2301
chiming.hsieh@contoso.com,ChiMing,Hsieh,2222,Move-in,2016-03-13,Staff Courtesy,4,2302
hsiu-ching.chai@contoso2.com,Hsiu-ching,Ch,2222,Move-in,2020-08-04,Overall Satisfaction,3,2303
hsiu-ching.chai@contoso2.com,Hsiu-ching,Ch,2222,Move-in,2020-08-04,Ease of process,1,2304
hsiu-ching.chai@contoso2.com,Hsiu-ching,Ch,2222,Move-in,2020-08-04,Staff Communication,1,2305
hsiu-ching.chai@contoso2.com,Hsiu-ching,Ch,2222,Move-in,2020-08-04,Staff Professionalism,1,2306
hsiu-ching.chai@contoso2.com,Hsiu-ching,Ch,2222,Move-in,2020-08-04,Staff Courtesy,3,2307
sandy.zoeng@contoso.com,Sandy,Zoeng,2222,Move-in,2011-04-16,Overall Satisfaction,2,2308
sandy.zoeng@contoso.com,Sandy,Zoeng,2222,Move-in,2011-04-16,Ease of process,2,2309
sandy.zoeng@contoso.com,Sandy,Zoeng,2222,Move-in,2011-04-16,Staff Communication,2,2310
sandy.zoeng@contoso.com,Sandy,Zoeng,2222,Move-in,2011-04-16,Staff Professionalism,0,2311
sandy.zoeng@contoso.com,Sandy,Zoeng,2222,Move-in,2011-04-16,Staff Courtesy,0,2312
sandy.zoeng@contoso.com,Sandy,Zoeng,2222,Renewal,2011-04-16,Overall Satisfaction,0,2313
sandy.zoeng@contoso.com,Sandy,Zoeng,2222,Renewal,2011-04-16,Management Communication,0,2314
sandy.zoeng@contoso.com,Sandy,Zoeng,2222,Renewal,2011-04-16,Management Professionalism,2,2315
sandy.zoeng@contoso.com,Sandy,Zoeng,2222,Renewal,2011-04-16,Management Courtesy,2,2316
sandy.zoeng@contoso.com,Sandy,Zoeng,2222,Renewal,2011-04-16,Management Problem Resolution,0,2317
sandy.zoeng@contoso.com,Sandy,Zoeng,2222,Renewal,2011-04-16,Maintenance Overall Satisfaction,2,2318
sandy.zoeng@contoso.com,Sandy,Zoeng,2222,Renewal,2011-04-16,Condition of Property,0,2319
angel.ch'iu@contoso2.com,Angel,Ch,2222,Move-in,2020-01-18,Overall Satisfaction,0,2320
angel.ch'iu@contoso2.com,Angel,Ch,2222,Move-in,2020-01-18,Ease of process,2,2321
angel.ch'iu@contoso2.com,Angel,Ch,2222,Move-in,2020-01-18,Staff Communication,2,2322
angel.ch'iu@contoso2.com,Angel,Ch,2222,Move-in,2020-01-18,Staff Professionalism,2,2323
angel.ch'iu@contoso2.com,Angel,Ch,2222,Move-in,2020-01-18,Staff Courtesy,2,2324
angel.ch'iu@contoso2.com,Angel,Ch,2222,Renewal,2020-01-18,Overall Satisfaction,0,2325
angel.ch'iu@contoso2.com,Angel,Ch,2222,Renewal,2020-01-18,Management Communication,2,2326
angel.ch'iu@contoso2.com,Angel,Ch,2222,Renewal,2020-01-18,Management Professionalism,0,2327
angel.ch'iu@contoso2.com,Angel,Ch,2222,Renewal,2020-01-18,Management Courtesy,0,2328
